"","X.1","longitude","latitude","formatted","X","origintime","magnitude","depth","magnitudetype","Region"
"2348",2348,176.0020447,-38.25007248,"1130 Mossop Road, Kinleith, New Zealand",106176,"2020-09-13T00:29:15.131Z",3.590748616,184.0457916,"M","Central North"
"2349",2349,176.0030212,-38.90619659,"Taupo District, New Zealand",151258,"2021-06-03T01:14:34.863Z",3.773207336,4.70688343,"MLv","Central North"
"2350",2350,176.0030212,-38.90619659,"Taupo District, New Zealand",130219,"2021-06-03T01:14:34.863Z",3.773207336,4.70688343,"MLv","Central North"
"2351",2351,176.0067749,-38.20876694,"South Waikato District, New Zealand",68832,"2017-08-03T04:04:38.274Z",3.544971768,138.9470978,"M","Central North"
"2352",2352,176.0075073,-38.37212372,"6581 State Highway 1, Kinleith, New Zealand",53369,"2018-04-25T23:28:13.005Z",4.053481515,157.8464203,"M","Central North"
"2353",2353,176.0091553,-38.18274689,"1133 Galaxy Road, Kinleith, New Zealand",66414,"2017-09-15T10:33:49.057Z",3.54435572,172.795639,"M","Central North"
"2354",2354,176.0093839,-38.3247966,"6155 State Highway 1, Kinleith, New Zealand",73028,"2017-06-01T20:42:24.657Z",3.914149835,144.21875,"M","Central North"
"2355",2355,176.0122681,-38.38802719,"3110 State Highway 1, Atiamuri, New Zealand",68713,"2017-08-05T05:21:41.255Z",4.22478123,154.0602417,"M","Central North"
"2356",2356,176.0130768,-38.23622894,"134A Key Road, Kinleith, New Zealand",146565,"2021-09-02T06:19:20.819Z",3.687000128,149.1233063,"M","Central North"
"2357",2357,176.0130768,-38.23622894,"134A Key Road, Kinleith, New Zealand",125526,"2021-09-02T06:19:20.819Z",3.687000128,149.1233063,"M","Central North"
"2358",2358,176.0153809,-37.99868393,"South Waikato District, New Zealand",117172,"2020-03-08T13:57:00.877Z",4.285949163,187.6173096,"M","Central North"
"2359",2359,176.0166168,-38.82942581,"Taupo District, New Zealand",520,"2016-08-22T20:27:08.503Z",3.741586557,6.052942753,"M","Central North"
"2360",2360,176.0342865,-38.20801163,"South Waikato District, New Zealand",25394,"2016-12-22T22:50:32.114Z",4.315441444,157.8994446,"M","Central North"
"2361",2361,176.0394287,-38.45989227,"Taupo District, New Zealand",147290,"2021-08-19T06:01:39.220Z",3.937848185,145.655838,"MLv","Central North"
"2362",2362,176.0394287,-38.45989227,"Taupo District, New Zealand",126251,"2021-08-19T06:01:39.220Z",3.937848185,145.655838,"MLv","Central North"
"2363",2363,176.0497589,-37.91545868,"Western Bay of Plenty District, New Zealand",95192,"2019-04-30T06:42:29.744Z",3.712215471,193.6788483,"M","Central North"
"2364",2364,176.0560455,-40.9864006,"Masterton District, New Zealand",120592,"2020-01-07T13:22:26.582Z",3.841560986,23.87366867,"M","Wellington"
"2365",2365,176.0676117,-38.0607872,"94 Maraeroa Road, Mamaku, New Zealand",115274,"2020-04-11T01:04:50.947Z",3.586243089,198.1845245,"M","Central North"
"2366",2366,176.0725708,-40.6564827,"Tararua District, New Zealand",72260,"2017-06-12T02:10:23.110Z",3.599731329,22.59091759,"M","Manawatū-Whanganui"
"2367",2367,176.080658,-38.07000351,"236 Maraeroa Rd, Mamaku, New Zealand",58647,"2018-01-21T17:00:48.008Z",3.651681527,162.8864288,"M","Central North"
"2368",2368,176.0878906,-37.87695694,"Western Bay of Plenty District, New Zealand",124027,"2019-10-27T16:44:41.020Z",5.024724974,275.6353455,"M","Central North"
"2369",2369,176.0958099,-40.43499374,"162 Makairo Road East, Pahiatua, New Zealand",139757,"2021-02-05T05:51:39.531Z",3.711830035,30.55133247,"M","Manawatū-Whanganui"
"2370",2370,176.0958099,-40.43499374,"162 Makairo Road East, Pahiatua, New Zealand",160796,"2021-02-05T05:51:39.531Z",3.711830035,30.55133247,"M","Manawatū-Whanganui"
"2371",2371,176.0992642,-39.3702745,"Rangitīkei District, New Zealand",48776,"2018-07-21T19:06:23.719Z",4.256682666,47.890625,"M","Manawatū-Whanganui"
"2372",2372,176.1000366,-40.3209343,"Tararua District, New Zealand",67920,"2017-08-19T07:39:36.804Z",4.38156584,37.95081329,"M","Manawatū-Whanganui"
"2373",2373,176.1039124,-38.04138184,"1066 Oturoa Rd, Hamurana, New Zealand",114780,"2020-04-21T12:28:05.442Z",3.621834483,169.7941284,"M","Central North"
"2374",2374,176.1073608,-39.62674713,"Rangitīkei District, New Zealand",121487,"2019-12-20T05:27:16.659Z",3.901270194,27.87270927,"M","Manawatū-Whanganui"
"2375",2375,176.1103058,-39.2651329,"Rangitīkei District, New Zealand",121805,"2019-12-12T20:21:25.246Z",3.804891041,42.00297546,"M","Manawatū-Whanganui"
"2376",2376,176.1132355,-38.31808853,"2101 State Hway 30, Atiamuri, New Zealand",68032,"2017-08-17T20:08:49.925Z",4.616697855,133.4358978,"M","Central North"
"2377",2377,176.1144125,-40.26004746,"190 Otope Road, Dannevirke, New Zealand",27249,"2016-12-10T22:46:53.782Z",3.778520666,43.4375,"M","Manawatū-Whanganui"
"2378",2378,176.1179657,-40.26424026,"123 Pukeatua Road, Tipapakuku, Dannevirke, New Zealand",31394,"2016-11-24T18:16:38.249Z",4.046097823,32.98833084,"M","Manawatū-Whanganui"
"2379",2379,176.12146,-40.26060486,"123 Pukeatua Road, Dannevirke, New Zealand",89750,"2019-07-13T07:44:35.003Z",3.942230282,30.83106422,"M","Manawatū-Whanganui"
"2380",2380,176.125885,-38.22790909,"South Waikato District, New Zealand",92983,"2019-05-29T15:02:47.230Z",3.577951064,144.7951355,"M","Central North"
"2381",2381,176.1263436,-39.11438531,"Taupo District, New Zealand",12766,"2016-01-07T22:14:29.219Z",3.624137269,52.109375,"M","Central North"
"2382",2382,176.1366882,-39.25822449,"Rangitīkei District, New Zealand",121735,"2019-12-14T06:12:36.879Z",4.874175827,44.8106575,"M","Manawatū-Whanganui"
"2383",2383,176.1423492,-38.95375061,"Taupo District, New Zealand",121305,"2019-12-24T03:03:45.806Z",3.595008832,50.50421906,"M","Central North"
"2384",2384,176.1426392,-38.32137299,"Rotorua, Bay of Plenty, New Zealand",18206,"2015-09-23T18:47:51.845Z",5.050475972,167.1242523,"M","Central North"
"2385",2385,176.1434174,-40.60157394,"Huia Road, New Zealand",23663,"2017-01-04T07:39:23.718Z",4.149248632,17.73278618,"M","Manawatū-Whanganui"
"2386",2386,176.1585693,-38.59992218,"630 State Highway 5, Taupo, Wairakei, New Zealand",77513,"2017-04-12T01:55:59.586Z",3.517125935,90.27611542,"M","Central North"
"2387",2387,176.1627333,-38.95546814,"Taupo District, New Zealand",15691,"2015-11-09T14:39:52.032Z",3.801816422,73.203125,"M","Central North"
"2388",2388,176.1704865,-39.74326324,"Rangitīkei District, New Zealand",102340,"2019-01-01T16:55:40.321Z",3.637953929,23.46590042,"M","Manawatū-Whanganui"
"2389",2389,176.1712341,-38.6625824,"Taupo District, New Zealand",129938,"2021-06-07T00:00:33.741Z",3.75127508,94.92499542,"M","Central North"
"2390",2390,176.1712341,-38.6625824,"Taupo District, New Zealand",150977,"2021-06-07T00:00:33.741Z",3.75127508,94.92499542,"M","Central North"
"2391",2391,176.172226,-39.65504074,"Potae To Main Range (Ruahine) Track, Kereru, New Zealand",93905,"2019-05-20T10:03:36.171Z",4.091292867,25.98309517,"M","Hawke's Bay"
"2392",2392,176.1799011,-38.35152435,"326 Mangatete Rd, Ngakuru, New Zealand",24427,"2016-12-29T10:58:54.938Z",3.865874926,144.3906403,"M","Central North"
"2393",2393,176.1835327,-38.27231216,"128 Waikaukau Rd, Ngakuru, New Zealand",14439,"2015-12-07T04:25:04.043Z",3.598485378,157.4369507,"M","Central North"
"2394",2394,176.1882172,-38.42023087,"Rotorua, Bay of Plenty, New Zealand",110453,"2020-06-26T20:41:34.037Z",4.898023306,107.1994019,"M","Central North"
"2395",2395,176.1937714,-39.98046875,"Central Hawke's Bay District, New Zealand",90262,"2019-07-05T03:01:55.374Z",3.710933245,20.5924778,"MLv","Hawke's Bay"
"2396",2396,176.1947174,-39.68024445,"TUPARI NO 2, Ruahine Forest Park, Rangitikei District, New Zealand",103734,"2018-12-07T23:06:49.295Z",3.905479615,21.69274521,"M","Manawatū-Whanganui"
"2397",2397,176.204518,-38.61481675,"Parariki Stream, Rotokawa, Taupo District, New Zealand",72140,"2017-06-15T01:21:44.208Z",3.7617562,7.87109375,"M","Central North"
"2398",2398,176.2053528,-38.60455704,"Taupo District, New Zealand",129758,"2021-06-10T04:03:31.482Z",3.519055296,4.623357296,"M","Central North"
"2399",2399,176.2053528,-38.60455704,"Taupo District, New Zealand",150797,"2021-06-10T04:03:31.482Z",3.519055296,4.623357296,"M","Central North"
"2400",2400,176.2078094,-38.61974335,"Parariki Stream, Rotokawa, Taupo District, New Zealand",23885,"2017-01-02T09:12:54.748Z",3.968849306,4.371635437,"M","Central North"
"2401",2401,176.2115784,-39.76827621,"Central Hawke's Bay District, New Zealand",115517,"2020-04-07T05:38:06.029Z",4.740031494,24.52253342,"M","Hawke's Bay"
"2402",2402,176.2236023,-38.16722107,"19 Florey Heights, Springfield, Rotorua 3015, New Zealand",106550,"2020-09-05T16:40:58.627Z",4.310770644,167.7150269,"M","Central North"
"2403",2403,176.2267456,-40.39722061,"Tararua District, New Zealand",113545,"2020-05-14T08:54:45.197Z",3.787254248,20.74896622,"M","Manawatū-Whanganui"
"2404",2404,176.2274628,-40.38418961,"Tararua District, New Zealand",149698,"2021-07-01T01:03:10.480Z",3.510346669,20.86985779,"M","Manawatū-Whanganui"
"2405",2405,176.2274628,-40.38418961,"Tararua District, New Zealand",128659,"2021-07-01T01:03:10.480Z",3.510346669,20.86985779,"M","Manawatū-Whanganui"
"2406",2406,176.2291565,-40.39068985,"Tararua District, New Zealand",116638,"2020-03-18T15:24:37.133Z",3.860101968,22.02599525,"M","Manawatū-Whanganui"
"2407",2407,176.2307587,-39.7106514,"Parks Peak Hut To Yeomans Tk, Ruahine Forest Park, New Zealand",129808,"2021-06-09T12:04:16.873Z",3.61739837,38.34711456,"MLv","Manawatū-Whanganui"
"2408",2408,176.2307587,-39.7106514,"Parks Peak Hut To Yeomans Tk, Ruahine Forest Park, New Zealand",150847,"2021-06-09T12:04:16.873Z",3.61739837,38.34711456,"MLv","Manawatū-Whanganui"
"2409",2409,176.2484283,-40.36364365,"Tararua District, New Zealand",116098,"2020-03-29T01:37:40.803Z",3.667815736,27.64448929,"M","Manawatū-Whanganui"
"2410",2410,176.2540283,-40.37775803,"Waipatiki Road, Weber, New Zealand",80548,"2017-03-18T20:09:45.902Z",4.526472337,28.94654465,"M","Manawatū-Whanganui"
"2411",2411,176.2838898,-39.92827606,"634 Makaretu Road, Ashley Clinton, New Zealand",99129,"2019-03-02T03:55:45.457Z",3.735483615,48.3662796,"M","Hawke's Bay"
"2412",2412,176.2927764,-40.52166271,"Tararua District, New Zealand",17311,"2015-10-12T08:50:34.328Z",3.558678292,20.1171875,"M","Manawatū-Whanganui"
"2413",2413,176.2948914,-37.74796677,"39 Poplar Lane, Papamoa 3187, New Zealand",71438,"2017-06-24T11:58:17.349Z",4.255765083,267.0873718,"M","Central North"
"2414",2414,176.2951355,-40.50936508,"Tararua District, New Zealand",141206,"2021-01-09T17:54:38.705Z",3.6638894,14.71228695,"M","Manawatū-Whanganui"
"2415",2415,176.2951355,-40.50936508,"Tararua District, New Zealand",162245,"2021-01-09T17:54:38.705Z",3.6638894,14.71228695,"M","Manawatū-Whanganui"
"2416",2416,176.2967834,-37.8061409,"121C Number 4 Road, Waiari, Te Puke 3183, New Zealand",5272,"2016-05-11T04:39:51.063Z",3.729182181,176.055954,"M","Central North"
"2417",2417,176.2995148,-39.94897461,"97 Mill Road, Ashley Clinton 4144, New Zealand",57009,"2018-02-18T07:43:48.127Z",5.156706293,20.59459877,"M","Hawke's Bay"
"2418",2418,176.3011281,-40.52816252,"Tararua District, New Zealand",17307,"2015-10-12T09:17:55.103Z",3.842838857,20.234375,"M","Manawatū-Whanganui"
"2419",2419,176.30159,-39.65020752,"1556 Mangleton Road, Kereru, New Zealand",42124,"2016-09-09T13:31:22.026Z",3.796992549,29.18826103,"M","Hawke's Bay"
"2420",2420,176.3031921,-37.72919464,"45 Bell Road, Papamoa, New Zealand",94517,"2019-05-09T13:48:49.120Z",3.785832103,175.4944,"M","Central North"
"2421",2421,176.3038177,-39.92643738,"Central Hawke's Bay District, New Zealand",57007,"2018-02-18T07:51:50.174Z",3.534599824,19.78551292,"M","Hawke's Bay"
"2422",2422,176.3048859,-37.88762665,"1449 Rangiuru Road, Te Ranga, New Zealand",66367,"2017-09-16T14:35:57.195Z",4.40783507,181.4471741,"M","Central North"
"2423",2423,176.3083496,-39.20204926,"Hastings District, New Zealand",95329,"2019-04-27T07:26:46.570Z",4.088148221,36.66688919,"M","Hawke's Bay"
"2424",2424,176.3138123,-40.27001572,"Tararua District, New Zealand",5902,"2016-05-01T00:40:18.408Z",4.349392926,28.90819359,"M","Manawatū-Whanganui"
"2425",2425,176.3147888,-40.34375,"566 Speedy Road, Weber, New Zealand",130585,"2021-05-27T17:23:20.245Z",3.6100498,21.5587616,"M","Manawatū-Whanganui"
"2426",2426,176.3147888,-40.34375,"566 Speedy Road, Weber, New Zealand",151624,"2021-05-27T17:23:20.245Z",3.6100498,21.5587616,"M","Manawatū-Whanganui"
"2427",2427,176.3189392,-37.81620789,"97 Roderick Lane, Te Puke 3183, New Zealand",26155,"2016-12-17T18:12:12.850Z",3.797396789,200.6371155,"M","Central North"
"2428",2428,176.3206482,-40.36657715,"Tararua District, New Zealand",51986,"2018-05-22T17:59:16.519Z",4.454102712,17.57847404,"M","Manawatū-Whanganui"
"2429",2429,176.3254754,-40.55389082,"Tararua District, New Zealand",17299,"2015-10-12T09:55:45.755Z",4.441278214,22.109375,"M","Manawatū-Whanganui"
"2430",2430,176.3257242,-40.57806609,"Tararua District, New Zealand",17322,"2015-10-12T08:05:01.717Z",5.691131913,23.28125,"M","Manawatū-Whanganui"
"2431",2431,176.3282166,-40.37360001,"Tararua District, New Zealand",51985,"2018-05-22T18:03:59.603Z",3.71179866,17.60471153,"M","Manawatū-Whanganui"
"2432",2432,176.3294067,-37.6763649,"Bay of Plenty, New Zealand",69610,"2017-07-21T15:13:20.841Z",3.699448957,277.700531,"M","Central North"
"2433",2433,176.3332367,-40.27558899,"Tararua District, New Zealand",81124,"2017-03-12T10:14:53.334Z",4.556120234,32.09612656,"M","Manawatū-Whanganui"
"2434",2434,176.3348389,-40.55167021,"Tararua District, New Zealand",17306,"2015-10-12T09:19:32.270Z",4.083762822,20.46875,"M","Manawatū-Whanganui"
"2435",2435,176.335665,-40.57086239,"Tararua District, New Zealand",17288,"2015-10-12T12:44:27.119Z",3.922774845,23.046875,"M","Manawatū-Whanganui"
"2436",2436,176.3363647,-40.57776642,"Tararua District, New Zealand",17333,"2015-10-12T02:13:54.675Z",3.769877714,19.42833519,"M","Manawatū-Whanganui"
"2437",2437,176.3379599,-40.55093001,"Tararua District, New Zealand",15770,"2015-11-08T10:16:21.872Z",4.016511796,19.765625,"M","Manawatū-Whanganui"
"2438",2438,176.3466187,-38.00074387,"3DD Trout Pool Rd, Okere Falls, New Zealand",118254,"2020-02-17T12:16:41.556Z",3.797594649,138.9559326,"MLv","Central North"
"2439",2439,176.3518372,-37.62932968,"Bay of Plenty, New Zealand",114198,"2020-05-01T07:08:28.681Z",3.692100955,287.5065613,"M","Central North"
"2440",2440,176.366172,-40.75511121,"Wellington, New Zealand",64654,"2017-10-17T18:03:55.183Z",3.822314639,13.671875,"M","Wellington"
"2441",2441,176.3766937,-38.68903732,"Taupo District, New Zealand",6891,"2016-04-15T00:20:24.971Z",4.33296031,72.49919891,"M","Central North"
"2442",2442,176.377655,-40.66419601,"Manawatu-Whanganui, New Zealand",46778,"2018-08-28T04:35:45.201Z",3.847605696,26.65877914,"M","Manawatū-Whanganui"
"2443",2443,176.3787431,-40.27463917,"1851 Te Uri Road, Te Uri, New Zealand",18373,"2015-09-19T11:47:06.204Z",4.549591996,45.3125,"M","Manawatū-Whanganui"
"2444",2444,176.3807068,-38.07642365,"Lake Rotokawau Road, Moanarua, Rotorua 3074, New Zealand",91868,"2019-06-15T09:42:36.310Z",3.875196435,153.7880707,"M","Central North"
"2445",2445,176.3832387,-40.76561928,"Wellington, New Zealand",62896,"2017-11-15T07:37:59.285Z",4.348021784,14.609375,"M","Wellington"
"2446",2446,176.3899384,-38.32997131,"Waikokomuka Stream, Kaingaroa Forest, Rotorua District, New Zealand",91091,"2019-06-23T04:29:29.785Z",3.991862413,4.48739481,"M","Central North"
"2447",2447,176.3925629,-37.79342651,"17 Cruickshank Lane, Paengaroa, New Zealand",155658,"2021-03-26T00:35:16.563Z",3.800816025,271.1630554,"MLv","Central North"
"2448",2448,176.3925629,-37.79342651,"17 Cruickshank Lane, Paengaroa, New Zealand",134619,"2021-03-26T00:35:16.563Z",3.800816025,271.1630554,"MLv","Central North"
"2449",2449,176.3970032,-39.4933548,"O (Ngaruroro SD), Waiwhare, Hastings District, New Zealand",144913,"2020-10-31T08:55:14.718Z",4.219415112,42.90338135,"M","Hawke's Bay"
"2450",2450,176.3970032,-39.4933548,"O (Ngaruroro SD), Waiwhare, Hastings District, New Zealand",165952,"2020-10-31T08:55:14.718Z",4.219415112,42.90338135,"M","Hawke's Bay"
"2451",2451,176.4016418,-38.05547333,"5B Curtis Road, Rotorua, Tikitere, New Zealand",20183,"2015-08-16T13:39:46.833Z",3.500274699,134.9826813,"M","Central North"
"2452",2452,176.406311,-37.52591324,"Bay of Plenty, New Zealand",68229,"2017-08-14T02:06:16.944Z",3.878635428,264.6873169,"M","Central North"
"2453",2453,176.4133453,-37.64537048,"Motiti Road, Wairere Bay, Tauranga, New Zealand",78308,"2017-04-03T09:19:46.324Z",3.839599743,181.6390991,"M","Central North"
"2454",2454,176.4171753,-37.95300674,"Western Bay of Plenty District, New Zealand",67970,"2017-08-18T16:24:05.311Z",3.698951075,164.1200104,"M","Central North"
"2455",2455,176.4185486,-37.52105331,"Bay of Plenty, New Zealand",3798,"2016-06-09T03:27:44.212Z",3.620268611,281.0896301,"M","Central North"
"2456",2456,176.4245758,-37.98907089,"845 Maniatutu, Okere Falls, New Zealand",65056,"2017-10-10T06:01:11.643Z",3.554357218,140.6507263,"M","Central North"
"2457",2457,176.42659,-37.62010574,"Matahau Point, Motiti Island, Area Outside Territorial Authority, New Zealand",55942,"2018-03-08T12:17:46.275Z",4.666562486,278.8783875,"M","Central North"
"2458",2458,176.4298248,-37.62818527,"Te Huruhi Point, Motiti Island, Area Outside Territorial Authority, New Zealand",95753,"2019-04-21T05:53:13.187Z",4.418771489,211.482132,"M","Central North"
"2459",2459,176.4299622,-38.85265732,"Taupo District, New Zealand",115020,"2020-04-17T06:16:44.616Z",4.171860938,62.81946945,"M","Central North"
"2460",2460,176.4334869,-39.7606926,"Central Hawke's Bay District, New Zealand",54106,"2018-04-10T20:30:47.088Z",3.648159999,13.89190578,"M","Hawke's Bay"
"2461",2461,176.4415436,-40.5838089,"Tararua District, New Zealand",13005,"2016-01-04T00:07:55.207Z",5.006147619,25.37735558,"M","Manawatū-Whanganui"
"2462",2462,176.4515839,-37.58044815,"Bay of Plenty, New Zealand",163962,"2020-12-11T02:52:22.491Z",3.605474544,211.2490234,"M","Central North"
"2463",2463,176.4515839,-37.58044815,"Bay of Plenty, New Zealand",142923,"2020-12-11T02:52:22.491Z",3.605474544,211.2490234,"M","Central North"
"2464",2464,176.4536438,-37.95516205,"82 Pugh Road, Pongakawa, New Zealand",50259,"2018-06-22T23:52:54.215Z",3.893910693,157.9751129,"M","Central North"
"2465",2465,176.4536896,-40.59758759,"Manawatu-Whanganui, New Zealand",12990,"2016-01-04T02:10:40.982Z",4.06632477,23.68924713,"M","Manawatū-Whanganui"
"2466",2466,176.4556427,-40.34791565,"376 Skippers Road, Mangaorapa, New Zealand",9743,"2016-02-27T14:43:04.271Z",4.484019495,18.35708427,"M","Hawke's Bay"
"2467",2467,176.4566345,-38.03091049,"Te Mokoroa Point, Rotorua District, New Zealand",49432,"2018-07-08T08:10:22.609Z",4.322151517,146.6698303,"M","Central North"
"2468",2468,176.459198,-38.07966232,"Rotoiti, Rotorua, Bay of Plenty, New Zealand",45799,"2018-09-18T01:36:22.453Z",4.633148436,149.3538513,"M","Central North"
"2469",2469,176.4737549,-38.09780884,"ROTOITI FOREST, Rotoiti Forest, Rotorua District, New Zealand",68095,"2017-08-16T17:30:29.996Z",4.073277611,118.0520096,"M","Central North"
"2470",2470,176.4817352,-40.90938187,"Wellington, New Zealand",102272,"2019-01-02T21:20:31.555Z",4.523561998,33,"M","Wellington"
"2471",2471,176.4831696,-38.09560013,"Rotoiti Forest, Rotorua District, New Zealand",161545,"2021-01-24T19:16:47.654Z",3.848774098,5,"MLv","Central North"
"2472",2472,176.4831696,-38.09560013,"Rotoiti Forest, Rotorua District, New Zealand",140506,"2021-01-24T19:16:47.654Z",3.848774098,5,"MLv","Central North"
